customer_id,first_name,customer_segment,district_location,join_date
18064,Suman Faruk Roy,New,Rajshahi,2020-09-20
13324,Noyon Shuvo Chatterjee,Regular,Chittagong,2022-05-21
46704,Suman Ghosh Biswas,New,Rajshahi,2020-12-20
12143,Gias Khatun,Regular,Rajshahi,2021-06-03
38542,Mohammed Sheikh Das,Premium,Dhaka,2022-01-14
34239,Kamal Barman Akhter,Regular,Khulna,2022-10-31
29019,Mithu Kamal Majumder,New,Dhaka,2021-01-30
1086,Hamid Shams,Regular,Chittagong,2022-03-09
24807,Dina Jahan,Premium,Khulna,2022-07-31
47386,Rifat Das,Regular,Dhaka,2021-10-20
21038,Mohammed Islam Khondokar,Regular,Rajshahi,2023-09-18
36604,Babar Mustafa,Corporate,Dhaka,2020-03-28
16159,Kevin Patel,Regular,UK,2022-03-08
49463,Towhid Salim,Premium,Rajshahi,2022-03-08
32710,Faruq Azad,Regular,Dhaka,2020-11-10
7370,Sabikunnahar Toma,Regular,Chittagong,2020-05-29
14139,Miss Chatterjee Dewan,Corporate,Sylhet,2021-02-25
36416,Divya Dey,Regular,Khulna,2023-12-15
26135,Anwara Hossain,Regular,Khulna,2021-11-12
38253,Liza Saha Chakraborty,Premium,Chittagong,2021-02-23
44281,Wasim Rafiq,New,Dhaka,2020-10-17
15859,Mary Davis,Premium,France,2023-07-23
36141,Sneha Kulkarni,Regular,Rangpur,2022-03-10
20931,Selim Hossain Dewan,Regular,Dhaka,2021-02-21
8684,Mahbub Rani Bepari,Regular,Rajshahi,2022-06-10
5754,Tanveer Shakil,Premium,Barisal,2022-12-28
17556,Parvin Syed Banerjee,New,Dhaka,2021-01-04
35079,Iqbal Jamal Khondokar,Regular,Chittagong,2021-09-08
33235,Jessica Moore,Corporate,Dhaka,2020-11-26
13665,Mst. Majumder,Regular,Rajshahi,2023-07-20
18896,Akash Bhowmik,New,Rajshahi,2021-09-16
37034,Tisha Ghosh,Regular,Rajshahi,2020-09-23
26828,Anjuman Dey,Regular,Singapore,2023-11-13
28511,Most. Murshida Jahan Mitu,Corporate,Chittagong,2022-12-27
2745,Hena Roy,New,Chittagong,2021-01-06
33107,Quddus Roychoudhury,Regular,Dhaka,2022-06-10
40867,Humayun Dey,Regular,Dhaka,2022-01-28
14026,Bappi Rifat Uddin,Premium,Rangpur,2023-04-29
16289,Akash Kamal Haque,Regular,Barisal,2022-02-02
41256,Meena Scott,Regular,Khulna,2022-05-02
27668,Farhana Babul Islam,Regular,Dhaka,2021-02-20
48058,Sumaiya Chakraborty,New,Barisal,2022-09-19
28403,Md. Mahfuzur Rahman,Premium,Rangpur,2020-04-21
32142,Enam Paul,Regular,Dhaka,2021-08-20
22347,Rubel Sakib Saha,Regular,Chittagong,2023-01-28
30240,Shahana Chatterjee,Regular,Rangpur,2021-01-28
25965,Taslima Yeasmin Sultana,Regular,Chittagong,2023-08-12
3392,Farhad Ghosh,Regular,Rajshahi,2023-04-18
46680,Firoza Abdul Khan,Regular,Rajshahi,2020-01-18
28843,Sadek Mia Rani,Regular,Dhaka,2022-09-08
24142,Donna Acharya,Premium,India,2021-06-16
41464,Shirin Sultana,Regular,Dhaka,2022-10-04
48836,Bappi Akter,Premium,Barisal,2022-11-01
13682,Nazma Bepari,New,Rajshahi,2022-11-27
34601,Al Sen,Premium,Chittagong,2020-04-17
17217,Mizan Banerjee Chatterjee,Regular,Rangpur,2023-10-20
2317,Irfan Zaman,New,Rangpur,2022-06-21
45357,Saiful Roychoudhury,Regular,Barisal,2021-03-25
18664,Rubel Rani Rashid,Regular,Chittagong,2021-07-16
29374,Rifat Haider,Regular,Khulna,2023-08-12
4463,Simran Haque,Regular,Khulna,2023-07-27
24067,Kevin Scott,New,Canada,2022-08-10
44540,Tasfia Sultana,Regular,UAE,2020-04-04
8539,Zayed Hossain,Regular,Dhaka,2022-02-22
17292,Biplob Mia Akhter,New,Barisal,2023-05-27
48334,Masud Paul,New,Rangpur,2023-10-01
1892,Rabeya Das,New,Rangpur,2022-06-18
44299,Mokles Haque,Corporate,Rajshahi,2022-10-15
6525,Nipa Sultana,Regular,Rajshahi,2023-12-15
4690,Jabbar Amin,Regular,Dhaka,2023-11-17
7741,Lubna Shah,Regular,Rangpur,2020-05-25
14225,Shirin Dewan,Regular,Khulna,2021-08-09
15574,Michelle Robinson,New,India,2023-11-05
26608,Rintu Khondokar,Regular,Khulna,2023-09-16
7752,Tahmina Sultana,Regular,Rajshahi,2020-07-31
39857,Nasir Anwar,Premium,Rangpur,2022-03-11
15168,Jesmin Das,Premium,Sylhet,2022-12-06
47882,Shimul Noyon Miah,Regular,Khulna,2023-10-13
49052,Shaon Mollah,Corporate,Chittagong,2021-11-23
6070,Parag Alam,New,Chittagong,2022-02-12
49636,Raju Ghosh Ghosh,Regular,Khulna,2023-02-24
24743,Rozina Saha Akter,Regular,Dhaka,2022-02-20
6243,Usaim Guha,Regular,Rajshahi,2022-04-29
17077,Sadek Bhuiyan,Regular,Rangpur,2021-01-07
21993,Shuvo Rakib Chatterjee,Premium,Rajshahi,2021-01-12
2581,Asma Chowdhury,Regular,Rangpur,2022-03-17
36913,Ibrahim Anwar,Regular,Rajshahi,2020-05-20
17346,Shahana Bhuiyan,Regular,Chittagong,2021-03-08
17320,Hanif Paul,Regular,Rangpur,2023-04-10
18531,Siddiq Ghosh Ahmed,Regular,Khulna,2022-12-05
39750,Suman Sultana,Regular,Sylhet,2021-02-06
48751,Joy Biswas Hasan,New,Barisal,2020-07-24
37980,Jashim Islam Akhter,Regular,Dhaka,2021-09-07
31526,Mila Jahan,Corporate,USA,2023-11-07
17273,Nicholas Menon,New,Germany,2020-08-26
24486,Zahir Chakraborty,Regular,Dhaka,2021-09-07
21245,Mousumi Islam,New,Barisal,2021-12-14
31354,Adnan Rizwan,Regular,Khulna,2022-07-01
35921,Maya Chowdhury,New,Dhaka,2021-06-19
39133,Kohinoor Saha Mridha,Regular,Khulna,2021-09-17
7099,Yunus Guha,New,Sylhet,2020-03-24
20558,Enam Alam,Regular,Dhaka,2020-09-09
29934,Sohel Hanif Sheikh,Regular,Khulna,2022-03-28
47218,Sadek Ferdous,New,Singapore,2020-01-24
11947,Sultana Jahan,Regular,Chittagong,2023-10-04
12509,Biplob Chakraborty,Regular,Dhaka,2020-02-05
45275,Khadija Sarker,Regular,Barisal,2022-08-20
5027,Mahbub Paul,New,Dhaka,2021-05-18
31720,Frank Anderson,Regular,Germany,2022-03-10
5937,Dulal Rizwan,New,Chittagong,2023-05-01
28436,Siddiq Zia Alam,Regular,Dhaka,2023-05-06
46561,Esrak Adhikari,Regular,Khulna,2020-11-14
25481,Naim Jony Khan,New,Barisal,2020-08-05
47565,Jamal Mahbub Roy,Regular,Chittagong,2023-11-09
41288,Arifa Mondal,Regular,Khulna,2020-12-03
8356,Mahjabin Mondal,Regular,Chittagong,2023-05-14
43874,Rina Mizan Majumder,Premium,Khulna,2020-08-31
13251,Mokles Rahman,New,Barisal,2022-12-20
601,Hassan Khan,New,Rajshahi,2022-03-13
47326,Khadija Bhuiyan,Regular,Dhaka,2021-05-29
20232,Mokles Joy Barman,Regular,Rajshahi,2021-07-10
21502,Rina Bepari,New,Dhaka,2020-08-14
36460,Gaffar Amin,New,Khulna,2022-12-24
49574,Rozina Bhuiyan Karim,New,Barisal,2021-05-01
11984,Nadia Rakib Barman,New,Dhaka,2023-10-24
21829,Mary Walker,New,France,2020-06-11
4113,Muniya Haque,Regular,Rangpur,2023-05-25
13972,Khadija Enam Bibi,Regular,Khulna,2021-11-28
12569,Mst. Karim,Regular,Khulna,2023-11-19
19998,Shabnam Debnath,Regular,Khulna,2021-07-21
23906,Sakib Syed Begum,Regular,Rajshahi,2020-09-25
22182,Sajid Gias Rashid,Corporate,Rangpur,2020-01-19
24520,Shahid Saha,Regular,Chittagong,2020-12-16
33193,Biplob Biswas,Regular,Rajshahi,2023-03-23
30185,Suraiya Bibi,Regular,Rangpur,2022-08-13
9129,Priya Babul Sultana,Regular,Barisal,2022-02-02
35654,Arif Rashid,New,Dhaka,2020-06-06
3662,Nadira Haque,Regular,Chittagong,2023-02-22
48809,Asif Mithu Basak,Regular,USA,2021-10-06
25021,Aziza Nazia,Corporate,Chittagong,2023-10-03
34897,Joseph Walker,Regular,Chittagong,2023-02-26
32808,Karimul Sen,New,Rajshahi,2020-11-17
32315,Delwar Mridha,Regular,Rajshahi,2022-10-06
12305,Tanvir Uddin,Regular,Chittagong,2020-07-01
29780,Marzina Khatun,Regular,Barisal,2022-01-17
20323,Tariq Bepari,Regular,Khulna,2021-03-08
23239,Angela Moore,Regular,Australia,2023-06-22
16773,Sohel Chowdhury Basak,Regular,Rangpur,2023-06-09
9625,Raju Akter Ahmed,New,Rangpur,2021-03-22
40727,Dina Fahim Nahar,Regular,Sylhet,2023-08-07
15678,Momin Chakraborty,Regular,Chittagong,2022-11-06
24248,Afroza Sikder,Regular,Barisal,2020-04-18
1412,Tahira Begum,Regular,Khulna,2022-09-16
46179,Anwara Barman Mondal,New,UK,2022-08-03
3258,Vikash Mia,New,Sylhet,2023-09-10
48306,Afroza Rahman Roy,Regular,Khulna,2021-07-02
34995,Reza Miah,Regular,Chittagong,2023-04-25
24622,Cynthia Green,Regular,USA,2021-05-24
26376,Dilara Akter,Regular,Chittagong,2021-11-24
14498,Delwar Dewan,Corporate,Dhaka,2021-12-31
49178,Lubna Halder,Regular,Chittagong,2023-08-28
46157,Hasina Sarkar,New,Dhaka,2020-12-09
18419,Lamia Bhowmik,Regular,Rangpur,2020-04-04
22611,Sadia Akhter,New,Khulna,2023-03-14
5974,Masud Hossain,New,Khulna,2023-01-23
33599,Monir Sikder,Regular,Khulna,2021-06-11
28395,Fatema Abu Basak,Corporate,Sylhet,2023-12-23
23871,Nancy Nair,Regular,India,2020-05-10
19939,Sharmin Arif Khatun,Corporate,Rangpur,2023-02-06
18245,Rokeya Sarker Hossain,Regular,Chittagong,2020-03-11
32948,Firoza Rani Kazi,New,Khulna,2022-06-21
4086,Faisal Adhikari,Regular,Rajshahi,2020-10-10
39643,Shuvo Sultana,New,Rajshahi,2021-07-14
28950,Mrs. Selim Sheikh,Corporate,Rangpur,2021-10-01
31279,Rakib Parvin Rani,Premium,Rangpur,2023-07-24
14161,Nusrat Bhuiyan,New,Rajshahi,2022-03-08
23738,Rozina Mondal Mridha,Premium,Rangpur,2022-02-12
12789,Daniel Anderson,New,Singapore,2021-12-08
39663,Hridoy Majumder Islam,Regular,Barisal,2022-04-16
2636,Emon Mustafa,New,Rangpur,2020-04-28
17975,Ahsan Bibi,Regular,Rajshahi,2020-07-14
24522,Tahmina Ferdous Khan,Regular,Chittagong,2020-11-30
42414,Eric Singh,Regular,Dhaka,2020-07-14
30666,Tasnim Khanam,New,Rajshahi,2021-08-27
34095,Mithu Mosharaf Rani,Regular,Khulna,2020-09-19
35876,Kimberly Carter,Regular,Khulna,2021-05-22
14674,Nasir Jahan,Regular,Rangpur,2021-07-17
20488,Tanvir Rahman,Corporate,Chittagong,2021-12-16
29479,Nadia Hossain Bepari,Premium,Rajshahi,2020-08-22
23811,Mizan Ahmed Ahmed,Regular,Dhaka,2023-09-08
16437,Faruk Ali,New,Barisal,2022-12-08
4648,Lamia Adhikari,New,Dhaka,2020-12-11
30614,Mst. Sarkar,Corporate,Khulna,2023-08-13
17986,Momin Jahan Khondokar,Premium,Rajshahi,2021-05-06
12910,Iqbal Sarkar Sarkar,New,Rajshahi,2021-06-30
30130,Miraj Bhattacharjee,New,Dhaka,2021-07-21
38104,Jabbar Zaman,New,Dhaka,2020-07-05
3778,Tanmoy Shakil,Regular,Rajshahi,2020-01-26
12901,Shafiq Bhowmik,Regular,Barisal,2020-08-18
28374,Sohana Haque,New,Sylhet,2023-06-04
20761,Barek Ali,Regular,Rangpur,2021-05-27
23251,Tanjina Chowdhury,Regular,Sylhet,2020-06-04
41306,Mrs. Rahman,Regular,Barisal,2021-03-14
14834,Afroza Saha Kazi,Regular,Rajshahi,2023-09-23
12686,Jamal Sen Debnath,Premium,Khulna,2021-09-15
10779,Anwara Talukder,Premium,Rajshahi,2020-10-31
4126,Kamal Jahangir,Regular,Barisal,2022-05-15
23607,Gias Hasan Hasan,Regular,Chittagong,2023-10-31
34825,Raju Kazi Biswas,Premium,Rangpur,2021-03-30
39667,Tanvir Sentu Jahan,Regular,UK,2023-07-02
37478,Hanif Miah Khan,New,UK,2021-05-03
35343,Azad,Premium,Singapore,2023-12-14
23652,Tisha Mollah Akhter,New,Khulna,2023-09-03
6333,Sinthia Mia,New,Khulna,2023-10-26
27349,Mahbub Hasan Parvin,Regular,Rajshahi,2023-03-16
11080,Akash Zia Alam,New,Dhaka,2020-02-23
39610,Rafiq Nahar Debnath,Corporate,Dhaka,2020-01-15
37304,Anindita Haque,Regular,Barisal,2021-10-13
22068,Siddiq Ahmed Mondal,Regular,Sylhet,2022-09-06
14667,Nazma Akter Bepari,Regular,Khulna,2021-01-05
27393,Miss Banerjee,Regular,Chittagong,2021-06-27
23535,Opu Hossain Sultana,Regular,Khulna,2022-03-25
47054,Tumpa Sultana,Regular,Barisal,2022-05-19
1950,Khaled Bhowmik,Regular,Sylhet,2020-08-09
24872,Rony Jamal Roy,Regular,Rajshahi,2023-10-09
23032,Monir Sultana Miah,Regular,Chittagong,2022-04-21
3970,Gaziul Saleh,Regular,Khulna,2023-06-23
14665,Kohinoor Chowdhury,Regular,Rajshahi,2020-04-19
42351,Khadija Karim,Regular,Chittagong,2022-06-02
25889,Qayyum Dutta,Regular,Dhaka,2023-09-19
8694,Monira Karim,Regular,Dhaka,2022-09-18
38123,Anu Mia,Regular,Rangpur,2020-04-25
15722,Biplob Sohel Roy,Regular,Sylhet,2023-11-02
35187,Masud Rani,Premium,Chittagong,2022-04-26
31668,Pamela Reddy,Regular,Rangpur,2022-06-22
44934,Reza Raju Talukder,New,Canada,2023-01-10
5733,Selina Mukherjee,New,Rangpur,2021-08-16
41819,Firoza Liton Khan,New,Dhaka,2021-09-07
12616,Jennifer Malhotra,Premium,Germany,2023-10-16
48921,Ulhas Dutta,Regular,Rangpur,2023-09-27
32986,Rina Chowdhury,Regular,Khulna,2022-02-03
47704,Sanjay Kulkarni,New,Dhaka,2022-01-27
62,Rajbir Mahmud,New,Rajshahi,2023-10-16
10457,Nazma Kazi,Regular,Rangpur,2020-11-19
7931,Shuchi Majumdar,New,Dhaka,2022-04-24
14177,Barek Yeasmin,New,Rangpur,2023-01-22
1263,Sima Chowdhury,Regular,Chittagong,2022-09-23
20739,Mizan Rahman Rashid,Corporate,Chittagong,2020-10-11
15707,Hasina Banerjee,Regular,Rajshahi,2022-08-21
36691,Sakib Basak,Regular,Australia,2022-07-04
25301,Labiba Rahman,Regular,Rangpur,2021-08-20
30373,Rakib Akter,New,Rangpur,2021-10-26
939,Mayesha Sarker,Regular,Sylhet,2022-11-25
8433,Maliha Paul,Regular,Rangpur,2020-04-01
778,Arif Dutta,Regular,Rangpur,2020-01-25
31217,Nazma Patwary,New,UAE,2022-11-18
4350,Nasim Bari,Regular,Khulna,2020-12-13
42695,Razia Naim Bibi,Regular,Khulna,2022-05-15
674,Qayum Reza,Regular,Rangpur,2021-01-28
26070,Sharmin Bijoy Chowdhury,Regular,Sylhet,2023-06-30
1381,Gausul Nasir,New,Dhaka,2020-10-31
28764,Rony Debnath Saha,Regular,Dhaka,2022-03-05
6269,Ibrahim Miah,Regular,Dhaka,2021-10-05
2403,Ayesha Shah,Regular,Chittagong,2021-02-08
10114,Joseph Gupta,New,Canada,2020-01-01
1558,Reema Mondal,Regular,Chittagong,2022-07-20
34142,Mokles Chowdhury,Corporate,Khulna,2023-04-18
19196,Salma Khondokar Sultana,Regular,Rangpur,2022-06-24
96,Ratul islam,Regular,Dhaka,2022-01-09
46161,Angela Smith,Regular,Dhaka,2021-06-16
4774,Vishal Mahmud,Premium,Rajshahi,2022-09-04
41513,Sultana Rifat Islam,New,Rajshahi,2023-08-20
12687,Nasrin Aziz Mia,New,Chittagong,2020-08-12
20246,Sahana Chakraborty,New,Khulna,2020-08-21
11860,Sharmin Jahan,Regular,Rajshahi,2023-06-26
38307,Sanjida Chowdhury,New,Rangpur,2023-11-27
8939,Bijoy Mizan Debnath,New,Rajshahi,2022-09-02
8373,Anis Reza,Regular,Dhaka,2020-03-11
3351,Sraboni Akter,Regular,Dhaka,2023-09-28
31767,Bappi Shaon Saha,Regular,Rajshahi,2022-09-13
1390,Morshed Shams,Regular,Sylhet,2023-05-01
24204,Miss Majumder Mondal,Regular,Rangpur,2023-04-29
22883,Shiblu Biswas,Regular,Chittagong,2020-09-28
27428,Sharmin Mridha Khatun,Regular,Khulna,2021-10-19
16113,Shiblu Tanvir Miah,Regular,Khulna,2023-10-17
22877,Tina Hanif Sarkar,Regular,Barisal,2023-01-04
1467,Bashar Roy Chowdhury,Corporate,Barisal,2020-10-02
36095,Suresh Singh,Regular,Rangpur,2021-04-08
48359,Nasrin Islam,Regular,Barisal,2023-03-03
31218,Sanju Chowdhury,Regular,Chittagong,2023-04-26
16960,Mokles Ferdous,Corporate,Rangpur,2023-11-10
13979,Faruk Barman Dewan,Regular,Chittagong,2021-02-22
37898,Ripon Alam Chakraborty,Regular,Barisal,2022-02-17
24094,Rakib Talukder,Regular,Rajshahi,2020-07-26
14157,Priya Paul Mridha,Regular,Chittagong,2023-04-07
7428,Toukir Ahmed,Regular,Khulna,2020-12-26
48154,Sagor Iqbal Bepari,Regular,Sylhet,2020-07-25
27686,Zakia Kamal Barman,Regular,Dhaka,2023-05-03
16112,Edward Thomas,Regular,UAE,2020-12-17
21127,Mintu Haque,Premium,Dhaka,2023-03-20
40219,Afroza Gazi Rani,Regular,Dhaka,2021-05-12
13625,Ayesha Ferdous Sarkar,Regular,Khulna,2023-04-12
41384,Sabina Debnath Khatun,New,Rajshahi,2020-01-29
49849,Jony Sultana,New,Barisal,2021-08-01
37121,Aziz Bibi,Corporate,Dhaka,2023-11-08
42579,Mitu Sikder,Corporate,Dhaka,2023-08-20
47802,Shahid Mridha,Regular,Rajshahi,2023-11-28
19866,Jony Das,Premium,Chittagong,2020-02-03
39077,Suraiya Paul,Regular,Khulna,2021-11-03
9417,Lamia Jony Haider,Regular,Sylhet,2021-05-16
10690,Jahanara Nahar,New,Dhaka,2021-06-07
41938,Azmira Mondal,Premium,Chittagong,2021-07-29
16268,Hasan Chakraborty,New,Barisal,2020-03-26
37417,Delowar Paul,Regular,Rajshahi,2023-05-30
37350,Palash Banerjee,Premium,Dhaka,2020-12-21
17550,Bappi Babul Bhowmik,Regular,Dhaka,2023-02-07
26816,Tahmid Das,Regular,UK,2020-09-24
44627,Liza Dutta Khatun,Regular,Dhaka,2023-09-14
13097,Masud Raju Sikder,New,Rangpur,2022-01-22
30973,Joy Patwary Talukder,Regular,Rangpur,2020-08-27
34904,Sumi Majumdar,Regular,India,2020-04-12
8730,Akash Ahmed,Regular,Rajshahi,2021-12-19
40664,Haris Farooq,Regular,USA,2023-01-27
46245,Juleka Paul,Regular,Chittagong,2021-11-25
13145,Aziz Ganguly,New,Rajshahi,2022-07-28
14976,Hridoy Das,Regular,Khulna,2023-12-29
48087,Salma Dutta,Regular,Canada,2023-04-27
23359,Khorshed Hasan,Corporate,Rangpur,2021-11-25
47141,Owais Dey,Regular,Chittagong,2023-09-09
48557,Sneha Johnson,New,Khulna,2021-06-20
38900,Liton Paul Majumder,Corporate,Singapore,2020-05-26
48223,Marjan Shah,Regular,Khulna,2022-11-07
5422,Rajib Roy,Regular,Rangpur,2023-11-25
17657,Jesmin Khondokar,Regular,Rajshahi,2023-05-18
13473,Suraiya Basak,New,Rangpur,2020-09-14
17691,Sadek Rakib Ghosh,Premium,Rajshahi,2020-03-24
5963,Rumana Sultana,Regular,Dhaka,2022-11-30
1358,Vishnu Roy Chowdhury,New,Khulna,2020-11-02
28420,Hasan Mustafa,New,Rangpur,2023-04-29
31483,Shahana Bhuiyan,Regular,Dhaka,2022-10-25
39337,Dorothy Young,Regular,Dhaka,2021-08-19
42846,Nafis Sharif,Regular,Dhaka,2022-03-11
1605,Golam Ahmed,Regular,Khulna,2021-07-13
12351,Rony Khan,Premium,Dhaka,2022-12-20
31148,Rafiya Khatun,Regular,Rajshahi,2022-10-13
37670,Jamal Dutta,Regular,Dhaka,2023-04-16
24929,Neha Patel,Regular,Germany,2021-02-13
2168,Fatema Adhikari,Regular,Dhaka,2022-01-23
19236,John Gonzalez,Regular,India,2022-05-21
10303,Taslima Bibi Mollah,Regular,Khulna,2021-02-05
33050,Urmi Sarker,Regular,Chittagong,2023-11-11
35698,Mahfuza Reza Patwary,Regular,Khulna,2021-03-08
45820,Salma Bhowmik Khan,Regular,Rajshahi,2020-02-03
28629,Dilruba Ferdous,Premium,Dhaka,2023-10-26
44936,Eric King,Regular,Chittagong,2022-11-23
37749,Momtaz Zahir Khan,Regular,Chittagong,2022-06-10
22123,Masud Ganguly,Regular,Chittagong,2022-10-26
32662,Sentu Monir Rani,Premium,Khulna,2021-01-10
6104,Rokeya Chowdhury,New,Khulna,2020-02-19
41215,Zakia Khanam,New,Barisal,2021-02-17
8743,Liza Sarkar,Regular,Chittagong,2023-02-12
2599,Kibria Bandyopadhyay,Premium,Dhaka,2021-09-24
3663,Elias Sani,Regular,Dhaka,2023-11-30
10830,Rokeya Sultana,Regular,Khulna,2020-11-21
37927,Azmira Haque,New,Rangpur,2023-11-26
18270,Shahana Karim,Premium,Chittagong,2022-11-24
40848,Rakib Kazi Gazi,New,Sylhet,2020-12-10
46470,Aziz Ali Bepari,Regular,Dhaka,2023-04-06
46816,Suman Patwary,Regular,Rangpur,2020-02-04
33353,Tanjina Islam Sarkar,Regular,Chittagong,2020-03-17
49200,Munmun Banerjee,Regular,Khulna,2021-11-25
28147,Jamir Rahman,Regular,Khulna,2021-04-27
39762,Tahira Akter,New,Khulna,2020-07-24
3372,Nasima Mazumdar,Regular,Rangpur,2021-01-13
9682,Mrs. Sheikh,Regular,Khulna,2021-12-10
23400,Rubina Akhter Debnath,Regular,Chittagong,2022-04-20
41089,Sunita Wright,New,Chittagong,2021-08-05
37540,Nargis Jahan,Regular,Dhaka,2022-02-07
6473,Farhan Ahsan,Regular,Rangpur,2023-06-20
1152,Tanima Adhikari,New,Rajshahi,2023-04-12
5147,Khadija Jahan,Corporate,Rajshahi,2023-01-03
17514,Pooja Wilson,Regular,Germany,2020-11-13
24450,Mary Mehta,Premium,UAE,2020-01-06
38657,Shimul Akhter,Premium,Dhaka,2023-09-27
19169,Dina Khondokar Sikder,Corporate,Dhaka,2022-03-19
26747,Suman Khatun,Regular,Rajshahi,2020-07-26
40898,Roksana Sakib Parvin,New,Rangpur,2023-07-21
1530,Asiya Haque,New,Chittagong,2021-08-12
48157,Kevin Kumar,Regular,Dhaka,2020-04-01
47355,Kavita Martinez,Regular,Dhaka,2020-05-26
32704,Jacob Smith,Premium,Rajshahi,2023-12-03
10552,Jahanara Nasir Khatun,Regular,Barisal,2020-12-11
17767,Masud Alam,Regular,Chittagong,2023-02-19
37976,Jannatul Ferdous Juma,Premium,Chittagong,2020-06-16
26607,Mary Martin,Regular,Germany,2023-06-18
49066,Rekha Kumar,New,Dhaka,2021-03-06
31441,Tanjina Nahar,New,Barisal,2020-05-02
22142,Selim Tanvir Dewan,Regular,Rajshahi,2022-07-21
4460,Anwara Roy,Regular,Khulna,2022-08-02
21147,Salma Chakraborty,Regular,Khulna,2021-03-07
23343,Paul Brown,Regular,Germany,2022-03-16
3664,Wahab Siddique,Regular,Dhaka,2021-02-24
19291,Nasir Basak Bhowmik,New,Barisal,2023-04-08
33033,Sagor Khan,Regular,Rajshahi,2022-02-07
11531,Mintu Noyon Mollah,Regular,Rangpur,2021-07-11
1064,Sumona Paul,Regular,Rajshahi,2022-02-28
41963,Jalal Bhowmik,New,Barisal,2020-03-30
38384,Mizan Islam,Regular,Barisal,2021-07-05
9276,Matthew Nair,Regular,UK,2021-06-28
39820,Anindita Haque,Regular,Khulna,2022-08-22
4816,Badrul Bhattacharjee,Regular,Khulna,2021-10-12
43705,Daniel Malhotra,Corporate,Dhaka,2021-06-17
7072,Rubina Akter,Regular,Dhaka,2023-03-03
20403,Enam Siddiq Yeasmin,Regular,Sylhet,2021-03-09
122,Jerin,New,Chittagong,2020-05-29
30966,Ihsanul Salim,Regular,Dhaka,2021-06-02
45766,Kohinoor Chakraborty,New,USA,2023-12-17
18237,Gregory Menon,Regular,India,2022-10-13
44322,Nargis Kazi Parvin,New,France,2023-03-02
40156,Labib Hassan,Regular,Barisal,2023-09-08
23522,Pintu Chatterjee,Regular,Khulna,2021-10-10
508,Samina Akter,Regular,Rajshahi,2023-06-09
21656,Razia Sheikh,Regular,Chittagong,2022-11-14
5704,Chaitali Dutta,Regular,Barisal,2022-05-29
39949,Fahmida Sen,New,Canada,2020-04-15
45332,Mark Verma,Regular,Chittagong,2021-08-19
47048,Masud Sultana,Regular,Dhaka,2021-08-31
9528,Bilquis Nasir Parvin,Regular,Rajshahi,2022-01-15
25403,Khadija Faruk Jahan,Regular,Rangpur,2020-04-22
12938,Kamal Raju Khondokar,Regular,Chittagong,2022-04-05
18024,Donald Rodriguez,Regular,UK,2021-03-16
48620,Munaza Majumdar,New,Sylhet,2021-04-23
5998,Imran Shakil,New,Rajshahi,2022-07-31
3542,Shampa Jahan,Premium,Rangpur,2023-08-30
27234,Momtaz Sultana,Regular,Dhaka,2020-05-01
2201,Kabir Kamal,Regular,Khulna,2023-09-07
8120,Mahfuza Sarker,Premium,Khulna,2022-02-16
15489,Biplob Hossain Gazi,New,Dhaka,2022-12-04
3057,Nasima Chatterjee,Premium,Chittagong,2023-03-13
21056,Rehana Ripon Chowdhury,Regular,Dhaka,2020-09-17
14152,Donald Martin,Regular,UK,2022-09-06
39160,Taslima Ahmed,Regular,Chittagong,2022-11-15
13425,Asma Mollah,Regular,Dhaka,2021-03-30
6716,Leena Shah,New,Rangpur,2022-04-29
14661,Khaleda Debnath,Regular,Dhaka,2023-06-22
583,Kibria Shakil,Regular,Chittagong,2020-05-03
39775,Aziz Sen,Regular,Dhaka,2023-10-18
41634,Aklima Majumdar,Regular,Barisal,2023-04-21
30315,Samia Sarkar,Premium,Rajshahi,2022-12-21
38260,Palash Mia Rashid,Premium,Rajshahi,2021-09-03
38319,Dilruba Monir Bhowmik,Regular,Dhaka,2023-06-01
39227,Zaman Roychoudhury,Regular,UK,2023-03-19
10195,Nadia Jahid Dutta,Regular,Dhaka,2021-09-01
1201,Maliha Khanam,Regular,Barisal,2022-05-17
45633,Dorothy Hall,Premium,Barisal,2020-11-21
8005,Afsana Mia,Regular,Chittagong,2022-03-08
4414,Munaza Reza,Regular,Dhaka,2022-07-24
19484,Shamima Uddin,Regular,Khulna,2022-12-04
10030,Enam Das Islam,Regular,Rangpur,2023-11-18
29305,Mokles Chatterjee,Regular,Sylhet,2020-11-22
27467,Khadija Shuvo Akter,New,Dhaka,2023-12-02
43458,Sultana Rifat Islam,Regular,Dhaka,2021-05-18
37830,Enam Jahan Miah,Regular,Rajshahi,2021-02-18
37713,Dina Mia Dewan,Premium,Rajshahi,2022-10-16
28463,Shahana Karim,Regular,Rangpur,2021-05-30
4199,Farzana Dutta,Regular,Dhaka,2022-12-04
17381,Mithu Bhowmik,New,Khulna,2020-11-02
34579,Mukta Begum,New,UAE,2022-08-25
32562,Bashir Mazumdar,Regular,Singapore,2022-04-25
35516,Opu Jahid Sarkar,Regular,Dhaka,2021-11-19
44979,Joseph Allen,Regular,Rangpur,2022-10-31
33968,Mizan Talukder,New,Chittagong,2023-02-01
19419,Delwar Chakraborty,Regular,Rajshahi,2023-01-26
29929,Arif Gazi Nahar,New,Dhaka,2023-01-16
